Velocity (mm/s),noisy_0,noisy_1,noisy_2,noisy_3,noisy_4,noisy_5,noisy_6,noisy_7,noisy_8,noisy_9,noisy_10,noisy_11,noisy_12,noisy_13,noisy_14,noisy_15,noisy_16,noisy_17,noisy_18,noisy_19,noisy_20,noisy_21,noisy_22,noisy_23,noisy_24,random_noise_0,random_noise_1,random_noise_2,random_noise_3,random_noise_4,random_noise_5,random_noise_6,random_noise_7,random_noise_8,random_noise_9,random_noise_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24
0.472440945,30.23594988308168,32.09641290474886,32.79122792468667,33.386430035163556,27.042135837168313,32.60018392754409,27.640718965253363,27.452315499578887,34.683111127984404,41.99317655938669,29.50869511919517,27.796905535241514,33.797651432768504,37.787807956375815,42.56439821201406,22.62772776762859,35.57921370558909,34.15047233125992,19.460362605253373,37.935594572076376,26.853784358953927,38.235846507341016,33.06630737775536,39.62578355966152,26.429611757235364,39.24323332616957,33.63483381844932,35.14576753596053,38.663641010825685,36.95107937975687,29.48202870698581,36.58726439150675,26.432055203643746,40.55207908861492,36.008349846778906,53.144288371738796,27.166941351417293,43.84923425268411,34.48471341133234,33.41856875432117,30.933086778085787,34.226441421099814,45.61361788687551,36.30976029127188,26.213521986669072,38.32907625663491,34.90078551140637,51.92352035607095,39.29197484837277,34.000489623694484
0.787401575,23.653977832712627,39.52472300696211,29.127616163303017,33.90075190538654,40.330315446992195,39.85475015709068,35.59011319465865,26.162921175422646,31.720406779292055,30.18455628238111,39.033707547539414,29.979837254458758,24.235593987875593,31.830327155107824,33.32582856480637,28.27128011531521,20.07004594082823,36.02459681396488,24.372701570044484,37.57304380632808,45.05877495945644,30.449263619546073,31.21273370925808,36.91140751533104,18.214027095118716,40.21123100836469,36.60336929007516,28.952423412843483,41.34878319105545,30.984098018968037,42.906358166602615,35.073892974548905,46.03686698986127,43.02608042098175,33.67501606450256,39.97994922849306,35.570509959784985,36.03629721759899,50.17596265258029,39.51375337590113,41.25061451460649,45.92479000019763,36.887546929470176,38.00491524452286,38.13962229932414,39.610982999584365,36.21030994862473,37.71254702455789,36.182731991079926,35.46178328256524
1.102362205,36.31358511854118,42.443460859776714,25.2823657772116,27.458451273792754,29.874081165639883,33.20307601830049,27.745782194262077,27.540673954824936,22.69418422056999,31.44881533379508,25.403468893995488,42.686368104341724,39.598377332940224,31.449845972562912,28.4117402093774,40.495055779166464,27.797285890065286,34.11439556614315,26.42305009245803,32.52516732867597,35.71422661663893,32.95666713215704,36.47324930982858,52.11457998641002,26.526368507839223,40.85801923980614,44.13187102931546,36.22808504312814,40.01257193116927,35.50311216287812,28.848899859939852,29.90588601534131,35.21541326555714,36.646942355448125,38.519866167795726,41.22162392883448,31.57053403470801,35.50869891040489,33.31022233389215,41.42218814345943,36.27077054706226,31.577752823451014,43.45871004446408,33.08270226709255,33.55737729713803,35.94118620578184,38.99215345204761,39.131104557176684,33.756227201006844,27.32853169756043
1.417322835,28.93672221302308,47.03631354972974,37.31445847304613,36.80913670863625,35.173628373143096,17.511278904324286,21.767838480171093,32.489516950786154,48.715469217851414,33.25293753266644,32.124903584508644,27.924932719985172,27.421278108172217,37.99088029034468,43.5419160488233,36.32400007026613,39.34851009979388,50.16843833250893,31.546206752435506,34.203768181701655,38.29002523078813,41.087368892532375,36.323591267122,27.922762029483103,27.476912773627262,40.41534675053615,34.74960450408381,36.3923596049877,38.89495100657039,39.61550925038566,37.510960009546686,35.884160662214846,43.4289227756052,30.48034070999424,47.06124044380463,48.96069769860697,29.692112957611116,30.85170123871609,40.371425548433464,36.62435690546545,30.533203156691343,42.66428688635443,39.53696170144171,35.682940259105166,45.319986167938666,33.22626766742628,33.8393934033238,43.08150882665499,40.76938773748922,41.57438751013635
1.732283465,35.103472978058186,26.55925625123414,39.134394765908574,46.23489727109256,46.53635807008807,39.453447698103076,35.82265345420159,27.836452681295228,33.93075943939024,49.055326976340886,34.07794234532348,32.24838632645721,28.841746268469937,46.91158856342774,21.960086514455057,49.20718591367694,31.647835407816025,38.4013281473314,27.52110145158251,30.81305888768572,26.032936852912993,37.83860864885417,40.40520579606505,34.85739379974676,40.29072535215155,33.499897125697345,48.547136567099265,29.538346130998388,38.70141038937442,42.50858513040402,34.57812359068023,45.03532669426548,41.7593392699208,43.382970621922844,37.31589276653811,42.85090270768222,35.52587764730754,40.80332781944518,37.61373868411871,40.57642984401434,37.20101546942501,44.26253671251617,33.386062736650324,29.389724914926752,42.06757814529585,39.2465948360918,34.21407943587339,37.15919663817146,40.68622322758456,37.41502692592399
2.047244094,39.58447300812388,26.68079766309011,31.376649780825577,29.169749245428484,42.16791637667404,24.106082129930893,40.90328329366186,44.147827089335834,35.94208744677089,24.515186917977175,37.15162480794493,38.319719870355826,34.63036375713756,29.74329810738174,28.028035299637907,35.036156100488014,36.23454093055768,30.291882704227078,38.131856016796995,30.75518639834715,35.84197560639627,33.72428648960649,39.77020930054455,37.855074745025966,41.09955683078217,35.21131543311559,36.24336152759405,37.807944815217276,46.233424813706755,30.63504581428777,38.58384275083656,35.31848876887588,31.655267766548846,47.291053735928756,36.80712124744161,42.831116547714686,37.10800038131566,38.12209144593857,40.47538935537885,46.64902234547581,26.247566075218128,44.45122759679542,39.53549282852855,35.36566822675473,35.61576597763363,46.39673774904963,34.71469676360311,43.56501266314574,31.81989560500471,43.02434061236756
2.362204724,36.39363255361606,32.6128512444825,40.65204601484237,40.9915510110169,37.07212279881744,44.80795825279159,38.261283503058536,33.93686215536258,43.564553455628094,37.651616879387625,38.374719185829306,38.34183213584325,38.67982788189363,31.00017929551148,43.70802986517736,19.43874301207571,37.13948059671924,35.60172937042178,39.13405994692299,28.149635688737916,34.261040117480995,37.32510441229626,35.692449598309395,43.5487785376612,48.910770305516074,24.70537449612373,35.02061124013132,28.009125101706125,27.90489807629017,34.80592369359473,34.5169148312447,37.503722607017494,33.1730630380392,25.71866678387977,45.835816215267265,38.43100186361032,45.062721092062205,31.011719187604935,45.1579049995512,38.040945511844285,38.570943855846956,37.62818370285706,46.724326322170114,40.418169327271634,32.90451467117305,41.311979266076776,38.231069376107286,23.60497608577385,32.399859422918425,38.11950578295951
2.677165354,42.74475240364099,36.87540573148436,33.629863948419164,34.99033741819417,44.186190283938814,46.831777273075645,44.720152247916054,36.56743218757433,36.57310362817589,35.780080289443205,34.62306687243305,39.47427407778398,44.35284221312908,33.29647714318315,44.76935503039831,41.85831837286062,36.89680893908155,38.27212487723243,32.67029296102862,31.331001672281484,30.793612808758773,27.498560809361194,27.669562030406645,34.411182786288805,33.408197485956364,42.02541303337637,36.89685124593758,32.647819395663284,28.249649905046905,29.8236150242195,36.268013554457575,29.5053919091247,30.52976059800714,37.708228418908256,36.51133636170873,30.00020177653699,36.26911171325602,31.548234620670897,46.70080336827774,37.519712279391904,40.57705192958403,40.449193999592794,37.10861805705363,50.090869527502576,31.564232312392832,35.90656591740941,38.97681781603892,34.8395071835054,42.0102598757651,36.554968975606826
2.992125984,28.724147072098198,41.41618622196455,36.548107235453614,46.7879706904931,35.8203260134013,33.58088990790931,46.667056606851766,44.79555136920661,37.44388763366452,30.37651364512474,42.09500179444501,38.3759657881639,26.00133107515328,39.4426286709223,34.18700024732467,37.304182855666205,32.143351466269344,40.26377603605367,39.352231939292125,44.129290818271585,33.063144086614145,27.07522081230603,34.515670252180236,45.72669065980705,34.14156386637165,44.22445005591815,37.4268468776693,40.86392859606546,34.35298458674097,42.975198608427704,36.00382210394402,22.539656296356366,37.40372021357667,40.26010602451618,41.45223235239884,31.349269748110764,40.821010580332064,28.451216222238568,34.147584672516196,35.844348745680776,31.113871026915028,41.1845033873156,46.88688562566217,31.140229216828462,40.75919325321216,44.56585504645937,33.98957446142269,50.71804071038251,46.69188332960627,50.190304810663775
3.307086614,38.75868095489944,38.23603679592308,29.71057906162095,39.249619352473225,41.126927979690834,29.31297241998652,38.46446152284481,45.395067478038854,38.91979269663108,34.02416734051283,38.23072535441791,44.443045792478614,45.201670748470406,31.18493659418416,31.60853010716753,34.20693880090954,36.14868436413526,41.006178975106764,39.19224416353302,37.816600023341216,30.533502018770736,38.95136476039737,39.60202251522237,37.3631182097872,35.44482723080501,38.34734167855951,46.72189159916086,37.582749136476004,38.75975615090963,38.748699531565826,35.73939764652989,43.452845551960586,34.11193734666046,39.64677102933479,36.47838365404649,36.83701736640817,52.10637688138989,43.03961403978512,38.04145663803265,50.81631027476714,26.036608294493895,42.75102724851201,21.321844915934168,37.181029126693275,33.094799338218,42.954143192285876,38.08554312776584,49.59011358033386,36.30491461052331,28.001952360771018
3.622047244,32.3460625381794,24.268136171494213,46.052759793182574,40.56674799904169,36.597663054003775,28.043943656688928,32.59656084439582,35.197438007547916,29.528641879496973,37.14392653142868,51.387125805699704,42.61871283881033,46.36669719698024,39.29496187418748,37.99799772914988,28.39155650199732,37.09937829832415,39.840650827986224,48.95165659092903,36.89208221942539,33.56832468908041,53.12275138226359,39.71694624861743,32.19842038363042,45.912754852191156,31.41793521165901,31.169642527349588,45.1845039318231,36.979434951945436,33.38718005340691,40.7873414376702,27.984459033151346,33.175823610887385,28.088253956271164,39.56282932058525,23.135129305292224,43.7457091337686,50.42797188127592,47.842616530132524,36.68375914633553,38.38171158220859,37.67973147978657,42.349016688799935,31.45328758589328,47.72461231427615,44.75986371592579,48.20249605994444,46.059053219207364,41.45168816847154,29.440655208956702
3.937007874,31.33486470004442,34.75068774043657,20.513408740650597,40.494417984458465,31.125284604639152,41.8828546448275,36.317453694496955,38.61170508964702,45.82809264183172,31.42945323891606,27.47780342618495,40.2047118525293,33.81177315196624,32.24114859887284,38.01636680129838,35.46176006520049,31.53762818038379,33.33027924882558,49.73239938949918,32.48251822630853,35.15443407054934,48.768660353270555,43.62129991911477,35.79843384291239,40.745778158233726,40.33341364338684,36.064844738922616,43.55287482028072,46.578998167224626,39.35477501344721,43.37922123383475,33.872046148817084,46.24723215566108,39.093304341453155,33.17808704807618,35.09207283794844,41.92675103375753,26.701757877110488,39.702031697830336,38.91351879857268,42.130897189318986,35.31410916793039,37.85932650498422,36.76195709312483,30.90187232766932,25.82147461892569,29.477329582599456,43.983392769597714,41.09933992156981,43.05218428285863
4.251968504,33.19552421536604,41.718411129421426,36.14829511104102,38.21136594433651,39.309026865722046,35.4778560211695,27.923698897698433,41.15530898153888,38.88655219686153,36.70368009218965,40.46208866770706,32.56575778087148,35.482435494099526,40.108656949071325,37.1600683452307,40.31660586396993,38.77571874687737,45.93763134989422,34.56395015105215,35.966972783813524,39.48758090070719,51.96850026944009,35.70269646045933,36.5971849454942,36.88082778318315,33.96197163362878,39.47647803113306,43.05952837379472,28.93058581637611,46.97962034553111,33.69372171341138,34.6586928706018,45.67675199907394,37.91112035112761,49.671089474434176,36.76137003524619,33.13003812951294,30.398299683401664,26.099253363820925,43.44520711291412,36.890846687593594,20.02456662686177,35.500679281544556,35.96058285058334,33.288114458134366,38.67951238232429,43.91721911593801,32.5187944197398,32.70443912261676,40.96421168100593
4.566929134,34.894775146207685,38.17987115151834,41.00025156041183,28.319024945083584,42.453006144349,33.155285436142286,36.56485303265245,35.61467405411564,33.07927212769682,40.81063179443147,30.445605197594418,32.45659632733419,33.31627022428008,34.87472698930078,33.34021984527371,38.84920410122143,37.4325296862876,44.11321202119009,55.16263632175439,31.76901905138601,40.70494963307087,40.24405382750675,29.631256159217735,36.171214804113106,31.614075540532276,36.81005276863922,36.57061298111571,36.44511235976167,34.74464893459371,46.52582511603687,39.42593122512783,46.26906540126824,47.76335814346798,35.5384746842487,41.79226160122189,41.22679517830869,35.25789613551633,50.94159856735828,34.91071702739268,29.4533936450808,42.43727793931535,30.102543803411397,37.88812548888117,42.41615936201303,31.151284853183903,48.426215083153984,38.63945239103737,36.86365445580917,31.230853984200454,28.242077260370877
4.881889764,37.19379269919439,41.478738116956485,24.50836182786969,45.30113549990257,34.75176787692167,35.37511574452075,36.30133181392349,26.059132651918013,42.50003359531392,41.40267141936831,32.008397454268156,25.26826803204772,33.19041256911475,34.24307620485893,28.39976699914072,37.359278721051304,38.83270521686327,37.1641189943218,31.36776038517344,27.85395281848649,39.81168680361697,33.65653924733945,33.54251145740658,33.42874330745185,48.881329178435045,49.348603804363435,37.4124216129369,40.940444154534504,37.01913329552424,40.14454259342662,21.507715391944203,28.95422908390758,38.78788761654884,42.560897765099966,48.71204612887594,36.90084569586635,35.454276962309415,31.940798571998563,43.36812214368133,30.13019671333325,36.11639775746284,36.9924131306241,25.184203541611904,43.27900573073669,28.41428950591184,47.975866903340794,34.75521248070382,44.37669262288339,36.557118507996705,28.230616768527355
5.196850394,29.831748983061313,35.55976922971244,35.75940010185569,28.583137523177573,30.24504612835095,49.59906695049068,37.981536508863925,40.88810187035567,39.07646159922335,34.08046835217156,48.97068760142155,41.086200325681176,28.77317481136378,41.86192637419364,31.951461160474963,40.5921473109763,41.29253892963949,34.31854609563669,36.380841387112305,39.65803809468223,37.14253651161004,43.4003863603806,38.55391422796608,35.82278883238925,27.006390918681138,36.94458034579015,45.09303026312264,37.10042068584298,41.81734350590466,15.910817971412111,37.22667871681829,42.00676091288979,34.51747440888579,43.030670507044086,36.05761776987783,39.03802722853698,30.335873825934996,42.317095463251576,41.274291029014634,29.390768493951725,36.763751029389965,44.954461592708526,35.98538910374226,38.32225934842014,39.71363557332457,36.95800515144051,36.468942626880796,39.70258091371668,33.97272691963484,33.25489597920455
5.511811024,42.43597657400819,35.73897072499133,36.49001984230165,38.40979344218391,33.748334426637946,39.068536943865205,43.61413312973597,42.396617238962065,31.17087190120428,35.27279275179077,47.56694021597524,25.876606711463477,26.68733916816253,29.752794991726315,33.8505884789496,37.98650720831494,36.32193467243768,41.87128109301486,41.95757968638682,39.7450949402479,42.97497924575287,29.697322870933167,42.91875060331417,43.106126341049695,35.530590641458204,32.12738233637521,33.427856127317476,41.69692829047385,33.03805502499441,38.41556357806383,36.923712411589975,24.73476105295974,44.40435034640912,34.75507497393476,34.26390455111326,36.97297799336228,40.17837649834211,31.156230772454613,30.046711298187297,42.48768909617484,42.64730913313531,52.66475223045722,39.50932510254305,36.62799851570911,32.375992582051396,33.725586173261036,31.00004043549194,42.68736722127447,41.76229158601358,44.603555237052866
5.826771654,39.83388413452535,38.13614845947166,42.01788157895812,40.73667129274566,22.525453587623804,41.53748042195946,24.06624897443779,39.528768387110865,37.92547670966432,37.21725866986849,25.71038275687725,42.34885542149057,35.78883709349802,32.32586057140184,33.90022415030172,30.681878121700457,30.72646201261743,37.34974498668975,44.59152137977917,44.50756422479525,37.87495754570531,19.60620647058868,43.12609182726708,42.60361844386021,36.003295270402106,39.93338221219339,31.506418686444047,38.59979866287695,35.432505898417126,37.09638599288749,36.54323552670697,41.50704447692696,38.87735397099516,47.04442758784811,36.977922687815905,46.733795928780914,42.347082195529815,32.61845665456771,38.15547551118101,29.605283837835785,32.20035141628975,36.280700383707384,46.35687814646411,44.5763773217747,44.40044154579345,32.30521019852368,36.408460676131696,45.82664206014688,27.926049004470983,38.432593674236664
6.141732283,27.688041050271583,39.53286946765559,44.633779025716876,31.937969429563964,33.33910213245167,41.76549348663526,41.61055573190369,31.4168250389208,37.04122742103567,42.199495986712876,35.681600075869646,48.27403193134319,38.60612452464725,41.474942913352415,32.330209819871456,38.77327496343702,42.59690681722965,30.707053091703443,47.08391680390873,29.900644439960793,41.60355152297306,39.61901673769855,41.79743597759112,48.80182556440572,41.0447605872011,35.6317099971119,31.033744939403235,39.27570597083573,30.006712428325947,42.40579501375606,31.85586146065978,43.79889408395995,38.57229450460793,30.82808056801872,32.47365313685514,40.31232576805961,34.614963723005374,42.5797606166499,39.431409905387476,36.456350191432705,42.35728221439527,34.52895715350169,34.16106566931256,38.42596100442054,37.52156236473663,37.00846838458798,25.0651998370148,38.759155867798846,35.04991279299343,44.25752992094158
6.456692913,46.12964269611842,38.275900446880726,34.60951678829512,37.95177548484444,30.52178058079904,43.269124866183404,33.777143020825186,35.87508108503168,39.10832738456286,38.060972966877095,36.66766529410637,30.604800048158108,48.20315892166131,41.73174333061732,35.55550728238959,40.12733110651887,40.169214601742745,42.75603713072865,42.245321787112594,41.47112559544734,34.57493983535976,43.36161675115279,29.466651897510136,32.22608639175375,29.10560718341619,28.908778927569493,42.20375198710262,33.046637985592476,42.2423802166307,34.1386100853313,40.84113228683259,38.429112375289876,48.16109595722379,50.18755356366015,33.27017307323543,40.02222444755695,38.34093957527007,40.874002135337875,27.188222982078294,38.034788053117595,41.61494453235997,29.14805038615237,32.38791000227453,46.592389311126325,25.73798352656114,36.806732816769696,37.23830367363233,36.45494285659679,42.13234047861881,36.54351565821529
6.771653543,48.64293703489692,37.820614698293774,28.663185743842455,44.20891623839172,49.413498547093205,43.56007623364007,41.927001126060446,33.497616499152095,39.37854153413177,44.45705656260919,24.11230675170372,32.926834000161186,30.99904673174582,38.361410332448045,25.519364747677045,48.87429453465618,30.71022614848308,36.364691025472894,32.22747234368426,39.00044498312401,45.91139820290518,41.390911291476726,34.514364222430856,30.9348901537743,45.34118116899383,36.74588741388005,29.344471214440222,36.3371184282896,38.461511706355346,29.745225844120675,34.28217987439376,38.9684419456499,43.36753233540049,30.664991850582812,32.35369999016681,35.390719275362194,32.46877727396895,43.16503751994818,37.73611766385126,42.10068284742592,40.9832592403943,45.392589379229456,34.26195495264571,27.344180931613714,32.04297683468038,39.96107224781385,36.78445921531028,36.97710585412054,36.34109794444789,41.742978980913925
7.086614173,44.30140734381699,33.03352553783857,45.449590654406784,36.972734020944856,33.67804176808748,32.79101530350725,38.17759034545645,35.293576351906694,41.468578203518696,40.181243107425985,36.82208851164697,34.21821533566854,24.3757859455039,23.794406745025576,41.99256508616691,37.414015983069554,30.5801296969601,50.56602711811678,26.062569695660898,44.71406757077506,34.65493460947373,46.56471405637412,40.486404729042945,50.2234022906994,36.33655737299034,42.42072058832322,37.81251749654918,45.043125164515914,19.747531983693126,38.75626519387573,30.269052857761434,37.9941963368332,32.369986933766256,46.39736885866196,36.862400848244576,49.66391218814278,46.433541332814656,40.25951538824477,35.587964765437675,34.75378792924172,34.22384355481562,28.717030131267066,42.92026414170145,48.21467331203682,36.978046495777726,36.125863577882484,45.92537756211485,40.67819623344402,36.38108684110959,27.093785564137193
7.401574803,36.04404754176919,39.441553746735195,44.56273214411137,31.724814377995518,27.737482899443755,35.829144235924275,30.830311243121727,45.04417962754637,29.82243984696192,27.488268089926812,39.53770623627514,42.200730290638745,38.033744214127374,41.540440448741386,44.91673975559255,30.730764383745157,39.588035731468075,16.42034628863778,39.31937671987247,28.3452032654092,44.14246503394391,41.805264790835515,39.14926863523032,39.731498257705766,31.20910341854078,32.5329473141611,27.841387509049724,24.561322802666876,39.15851753296847,30.712313604374362,42.831287066506874,42.73155183576041,28.020959425670732,30.672722310280317,36.937424789641696,22.096448778354805,48.040253448538735,43.00311955226299,30.683982433635002,31.096147687666075,38.15925433634047,30.61731895917656,39.33604724323343,33.55341787705515,44.84855752204414,33.29153673000045,35.237070854262114,40.81718817872459,36.85763431001064,32.85384651049428
7.716535433,30.63197692076912,37.90170028714945,34.34279459434781,19.385267935636534,42.46759924126614,32.52163623225003,42.48848726780384,46.483150816725,37.16751829119241,43.395333471277915,38.483509570648316,31.896251948923638,34.31630363427966,39.28502203468411,32.8859598147675,44.27038263226237,41.12150924745455,44.678476929687214,53.127550611321965,33.926182098827915,31.43566365509522,39.27013717294666,42.42051819447258,39.84828195679047,32.925859773161534,43.719052607159256,41.70092060149003,28.609142260289183,33.89350834848937,38.81624396034633,42.69762449877925,33.14605330388676,35.488538667430745,41.02035395616994,38.60570257986648,42.265917576706144,26.641547931911667,36.668001892757665,35.726713231287675,36.603820343113476,28.211243008327905,34.353635860534766,34.0908661817058,30.690010814341942,34.067702799906996,35.82149993476435,32.81643674204,35.157927743464846,35.89843795501794,25.586064880762265
8.031496063,43.604738696277344,44.062223141994366,39.31498953269285,31.250077464816552,36.10727097994219,32.83947279853146,32.666259035049706,41.25712130913711,31.557256113616848,33.19399811664895,25.01538978105458,36.37962611853637,39.34751500098431,35.11094523609263,28.20569481607214,41.65983360440842,27.364789752868116,33.59114727795826,34.37240187608175,30.536165977345217,25.581998667861264,30.750250434752033,29.6920200993046,32.191488674819745,36.87776543157015,33.382004475680475,39.586715858468764,38.983613894160584,33.08048388118846,41.41230488520664,28.194005191856995,53.01458221701882,34.94101528306591,43.08165969963576,39.62403226383796,34.907250027922586,37.75171663769229,29.42685561008129,39.71196869698271,34.08748457213304,41.06454792923313,31.2119482244987,40.463372544817254,37.05407568130476,35.274824871547764,36.04727399582395,33.32294238238094,26.612122751061307,36.12384162625303,42.08857230850642
8.346456693,34.73150396624857,44.50168587162952,39.51899503997429,33.58560757320716,37.4866294772013,44.1515770480407,40.37934901778715,40.5366857793947,40.2164156474039,40.46533462465889,43.94545486121245,34.000243124833695,34.76380838575378,25.32649967391125,38.783039123862736,33.75604998968018,35.201636111299386,31.23249802662177,39.112999022766004,35.8552799241482,43.87059796631033,36.40055829756294,41.00094873293564,39.86066433601823,33.65555889745102,25.770663713735495,36.1398847456209,38.27286436461692,37.85297391390266,45.25146056073195,35.479378950902664,33.73132927033547,40.18703252305811,33.53866089986929,40.96479226874365,36.75580938029919,31.799981451249252,49.582317213172466,33.73289939383399,45.37923593138232,45.69479987080631,48.16522131047658,37.92060897002885,30.217717798727207,27.82261463938471,34.23474289614957,29.78144311348775,40.54608546577989,38.083816574346315,38.75680194887764
8.661417323,44.65959937450978,38.33270396200716,40.657322280700534,34.05348626193022,38.353989752995446,34.14291537618472,33.59322679920488,41.33041877641683,29.08090987400363,37.15469500170273,38.69493570394785,35.67069845310064,29.5227736238485,42.271422364816196,40.00000295843875,29.80466189439504,33.8528797771218,40.05832444321414,31.854036922613723,38.44562696777543,35.168915432439995,29.997244472277103,20.310709233739324,37.81160837551288,42.51662323428898,36.73283458073981,44.147701034848524,40.76573618120097,45.75794451863695,43.3798553883869,30.82809786629052,35.90381628314364,46.5747129578933,42.30602179620154,40.094588080870686,38.79398864604606,43.94310148627825,37.827622771520666,30.097675662880967,34.33847578337508,26.924453465902168,40.7231269693851,43.245558059051035,40.80350789320375,44.77292586892327,28.538067531146076,44.91761464299901,36.6009863555649,37.4186449249617,25.201192355177433
8.976377953,38.48569106874724,34.925730315326476,38.460880665042765,31.358746136150838,38.49202641851955,36.73226963270197,34.30225422245286,37.1404437105298,23.85172581358393,42.85669819040063,36.83743679938356,45.09244458471975,33.01267672576674,47.886236082676064,35.93698600805609,46.65935844115289,35.97344885774371,54.73020677747978,43.428633304087626,41.748708780811306,28.419244073177005,34.96510708415025,34.212636072875476,37.61413069192435,31.295764913862,29.025162509391485,45.6936919271843,43.639095115707654,33.49421059197986,48.88010605963347,47.74272291424896,35.37409609661289,39.921892932938576,31.828595776641798,36.15282620495044,44.679642857286886,29.94327303759359,32.29595201842861,53.017235380501404,31.331723121304762,34.157945127368855,33.97507801126664,33.03822145809074,34.500921813042766,23.534154059644745,36.08107126008117,38.13555549706818,34.235765656162876,31.852569995317634,29.770835216095158
9.291338583,43.18447899580513,33.32864384775895,45.80838211243689,39.52770949621201,34.94112589672823,32.9985889398115,37.9122984216071,36.76407777749678,34.565120880382885,37.51009328139619,32.62600387598776,31.342830327498223,42.122802394996896,40.28330564819988,42.912148037657026,26.86649496582821,40.57063781375685,29.854842999630712,23.85329156367586,39.921095837627846,28.582229731252195,48.834887803019015,37.647615502443365,44.696327269416756,39.80876052123266,40.37198719118805,39.943308510969466,43.202784520656905,23.949642963301848,35.38732268841002,42.688245544787556,36.40937369811909,38.074991033518366,34.39238111840194,44.87687727773778,44.25771620653609,36.09887964689097,37.53256904039854,41.14969207871133,34.32384212948316,29.78392955810678,43.925991516745825,35.325609260168754,39.08313323133108,38.67783747950291,33.86069109787445,41.08934536376838,36.272639052942296,45.02822447358219,35.200046069280674
9.606299213,39.40987202557661,39.81949173680455,26.63014192857338,33.728385270795584,43.060938948652996,33.61431097405162,48.858175368422025,33.124665870439415,52.76560683247381,38.10191380144016,41.57972424214824,37.67318155964717,38.89744824740479,45.3529894970336,33.65354450103833,33.38005125322149,48.25279196497981,43.35935829663623,47.39464917935161,39.24872707277269,27.291960507199743,38.51799804588177,35.099556822263324,32.53914837674725,49.28228275837475,30.317804861583383,50.19250966415164,36.50358025071734,44.342575885333666,36.2933855198902,43.45276777577969,31.930003908301774,28.849499981300184,38.73428969949971,35.69639083584232,34.722436185959765,37.49998142319898,34.64746845651438,27.977280316691502,42.778196633719254,19.72570886966985,32.73041561734625,34.93186841170396,31.35632993026559,36.99042365941296,35.19659362349567,44.561205465046456,35.53601726619298,37.68161416560108,42.071271718336135
9.921259843,41.556008848448265,37.71593647644678,43.59586849009952,36.575970979680484,40.43721327074277,42.054391161229624,41.48021216262628,36.903000044347465,44.26264210908435,27.152012197870516,42.847943263354644,38.90150089510739,31.32927411430809,33.23126242764525,30.32880235922643,38.99157982967534,32.2317255466793,44.14452379735977,36.10862564298476,39.7055393259375,26.165836619430845,39.542881999682606,42.54937090107967,38.41641140748216,39.1139636432145,34.049559796862994,43.06458151051207,39.28355659606097,50.15048972485192,23.20956806365229,30.950493121918335,34.228818501003836,34.474056303327714,38.52031434536996,29.473462635357087,48.86081005199928,28.168340318246756,37.13569902906391,42.456039307183374,40.13084827460609,37.231438329029096,44.407302866898604,28.385976071747656,35.96849983963692,39.04543314426438,31.03343923850457,33.5498254858603,24.264689814629257,40.130622880005674,45.51094920462528
10.23622047,37.31587692998553,35.15310589201815,39.57397279747497,41.39645309788481,34.22559993505495,34.53314251494498,37.1322776265049,51.04520669347793,37.76719737849267,45.601227393215034,34.30937176258459,42.49260112783869,42.573782460631534,38.38059449419518,46.313965400148916,30.855572441323496,46.97889990174002,40.66995083441903,44.53182842907309,31.73825884031085,30.805543076288657,33.016406066025695,35.92878687832702,26.734045858411406,43.350710619690624,31.72809645790675,47.11228605976514,39.31668843507673,36.776314062698034,33.909170051345306,45.074674257000794,25.259738833687305,45.10869782079463,40.601275066932594,46.41303006033067,32.88360680733935,46.726778845219826,34.6745735621717,37.484120117347395,30.28502685557913,26.985835440073824,41.91504294186383,39.136685135276366,37.91971830011886,40.985001510948294,40.90680184580907,35.46213954420358,43.363768081617785,31.018627594078346,40.02860965294232
10.5511811,48.15991051284572,37.5250546750564,35.933543153091925,32.037341923764515,36.21231731662703,34.31607254356441,47.408948548707286,42.563563844790174,52.43502061711514,37.412187798206276,37.80578271164104,29.543020546502888,28.43034640763917,33.284883713300346,34.141848060719944,36.12084496111859,43.983482306659695,33.48423566669058,51.677820513450804,36.94860662905212,40.64223879833312,53.146537501886804,37.36343048593013,40.07446984246362,42.58368735711883,36.03135766782538,40.37435967118244,33.92990851653832,34.77873094610765,38.531820004740524,35.60445184523923,23.034625826139656,38.07117493453887,41.508313159421256,44.351416420287975,41.097755159673596,33.93090155221417,39.76976004972696,33.96798673961351,34.888243452142866,33.54176711424807,29.612802287120413,38.92245115062518,36.176544193061,43.60315049262195,39.59924146717939,39.32430356236616,42.340366121235284,25.936215414161367,40.1415443977988
